codigoCredito,codigoOficina,tipoCredito,sector,destinoCredito,fechaAperturaMin,fechaAperturaMax,montoApertura,numeroCuotas,interes,condicionCredito,esDeudor,cuentaUnica,periodos
038710045139,038,RECURRENTE,PYMES,AFINFORMAL,2017-04-20,2018-02-09,7500.0,12,1954.52,NORMAL,1,1,sem2
038710045238,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-03-10,2018-02-12,2000.0,12,568.97,NORMAL,0,1,sem2
038710045204,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-03-04,2018-06-20,15000.0,24,6125.11,NORMAL,0,0,sem4
038710046178,038,RECURRENTE,PYMES,AFINFORMAL,2017-03-07,2018-02-22,90000.0,36,30273.5,NORMAL,1,1,sem6
038710045741,038,RECURRENTE,PYMES,AFINFORMAL,2017-02-17,2018-02-21,25000.0,18,5637.05,NORMAL,0,0,sem3
038710045261,038,RECURRENTE,PYMES,AFFORMAL,2017-08-18,2018-02-13,20000.0,18,5614.5,NORMAL,0,1,sem3
038710045220,038,RECUPERADO,MICROEMPRESA,CTFORMAL,2017-01-09,2018-02-12,3000.0,12,718.22,NORMAL,0,1,sem2
038710045881,038,RECURRENTE,MICROEMPRESA,CTINFORMAL,2018-02-19,2018-02-19,7000.0,12,1524.69,NORMAL,0,1,sem2
038710045212,038,RECUPERADO,MICROEMPRESA,AFINFORMAL,2017-07-20,2018-02-12,1000.0,6,226.48,VENCIDO,1,1,sem1
038710045501,038,NUEVO,PYMES,AFFORMAL,2018-02-15,2018-02-15,30000.0,18,8437.99,NORMAL,0,1,sem3
038710045303,038,NUEVO,MICROEMPRESA,AFINFORMAL,2018-02-13,2018-02-13,1500.0,8,381.48,NORMAL,0,1,sem2
038710045345,038,RECUPERADO,MICROEMPRESA,AFINFORMAL,2018-02-13,2018-02-13,15000.0,24,6375.84,NORMAL,0,1,sem4
038710045329,038,NUEVO,MICROEMPRESA,CTINFORMAL,2018-02-13,2018-02-13,2000.0,12,580.95,NORMAL,0,1,sem2
038710045279,038,RECUPERADO,MICROEMPRESA,AFINFORMAL,2018-02-13,2018-02-13,12104.0,16,3274.08,NORMAL,1,1,sem3
038710045576,038,RECURRENTE,PYMES,AFFORMAL,2017-08-10,2018-02-16,75000.0,36,24509.03,NORMAL,0,1,sem6
038710045337,038,RECUPERADO,MICROEMPRESA,AFINFORMAL,2018-02-13,2018-02-13,2000.0,12,574.2,NORMAL,0,1,sem2
038710045386,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-02-08,2018-02-14,1000.0,12,232.85,NORMAL,0,1,sem2
038710045378,038,RECUPERADO,MICROEMPRESA,AFINFORMAL,2017-01-09,2018-02-14,2000.0,12,662.91,VENCIDO,1,1,sem2
038710045402,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-09-22,2018-06-18,10000.0,12,2017.12,NORMAL,1,0,sem2
038710045584,038,RECURRENTE,MICROEMPRESA,CTFORMAL,2017-11-14,2018-02-17,6000.0,12,1269.96,NORMAL,0,1,sem2
038710045477,038,RECUPERADO,PYMES,CTFORMAL,2018-02-28,2018-02-28,20000.0,12,3809.32,NORMAL,0,1,sem2
038710045451,038,RECURRENTE,PYMES,AFFORMAL,2017-02-28,2018-02-15,20000.0,24,8180.99,NORMAL,0,1,sem4
038710045410,038,RECURRENTE,PYMES,CTINFORMAL,2017-06-21,2018-02-14,20000.0,12,3767.79,NORMAL,1,1,sem2
038710045568,038,RECURRENTE,PYMES,AFFORMAL,2017-06-28,2018-02-17,60000.0,36,19774.78,NORMAL,0,1,sem6
038710045444,038,NUEVO,MICROEMPRESA,AFINFORMAL,2018-02-15,2018-02-15,1559.0,12,505.61,NORMAL,0,1,sem2
038710045709,038,RECURRENTE,CONSUMO,CONSUMO,2017-02-28,2018-02-17,3000.0,12,874.42,NORMAL,0,1,sem2
038710046038,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-04-26,2018-02-21,20000.0,24,8412.24,NORMAL,0,1,sem4
038710045493,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-01-11,2018-02-16,14000.0,12,3260.94,NORMAL,0,1,sem2
038710045543,038,NUEVO,MICROEMPRESA,AFFORMAL,2018-02-16,2018-02-16,3000.0,12,638.95,NORMAL,0,1,sem2
038710045519,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-09-12,2018-02-15,3078.0,12,877.38,NORMAL,0,1,sem2
038710045527,038,RECURRENTE,MICROEMPRESA,CTFORMAL,2017-03-29,2018-02-15,15000.0,12,3508.39,NORMAL,0,1,sem2
038710045469,038,RECUPERADO,PYMES,AFINFORMAL,2018-02-15,2018-02-15,17000.0,24,6175.17,NORMAL,0,1,sem4
038710045626,038,RECURRENTE,PYMES,AFINFORMAL,2017-03-17,2018-02-16,40156.0,24,10355.69,NORMAL,0,1,sem4
038710045535,038,RECURRENTE,PYMES,AFINFORMAL,2017-04-26,2018-02-15,8000.0,18,2537.13,NORMAL,0,0,sem3
038710045550,038,RECURRENTE,PYMES,AFINFORMAL,2017-08-31,2018-02-16,20000.0,12,4052.2,NORMAL,0,1,sem2
038710045816,038,RECUPERADO,MICROEMPRESA,AFINFORMAL,2017-03-23,2018-02-20,4078.0,12,1053.96,NORMAL,0,1,sem2
038710045634,038,RECUPERADO,MICROEMPRESA,AFINFORMAL,2018-02-17,2018-02-17,1578.0,12,497.98,NORMAL,0,1,sem2
038710045683,038,NUEVO,MICROEMPRESA,AFINFORMAL,2018-02-16,2018-02-16,5078.0,12,1327.29,NORMAL,0,1,sem2
038710045618,038,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-08-09,2018-02-16,8000.0,12,1821.67,NORMAL,1,1,sem2
038710045949,038,NUEVO,PYMES,AFFORMAL,2018-02-20,2018-02-20,90000.0,36,25430.87,NORMAL,0,1,sem6
038710045642,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-09-30,2018-02-17,5078.0,12,1070.83,NORMAL,0,1,sem2
038710045808,038,NUEVO,MICROEMPRESA,CTINFORMAL,2018-02-19,2018-02-19,5000.0,12,1239.73,NORMAL,0,1,sem2
038710045956,038,RECUPERADO,MICROEMPRESA,AFINFORMAL,2017-03-09,2018-02-20,10078.0,12,2354.04,NORMAL,0,1,sem2
038710046053,038,RECURRENTE,PYMES,AFFORMAL,2018-02-22,2018-02-22,50000.0,18,12804.33,NORMAL,0,1,sem3
038710045717,038,NUEVO,PYMES,AFINFORMAL,2018-02-17,2018-02-17,6000.0,12,1304.16,NORMAL,0,1,sem2
038710045824,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-05-16,2018-02-19,2000.0,12,564.58,NORMAL,0,1,sem2
038710045790,038,RECURRENTE,PYMES,AFINFORMAL,2018-02-19,2018-02-19,5000.0,12,1239.7,NORMAL,0,1,sem2
038710046475,038,RECURRENTE,PYMES,AFFORMAL,2017-08-25,2018-02-24,90000.0,36,25574.3,NORMAL,0,1,sem6
038710045774,038,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-08-07,2018-02-19,3000.0,12,811.39,NORMAL,0,1,sem2
038710045915,038,NUEVO,PYMES,AFFORMAL,2018-02-21,2018-02-21,35000.0,36,13836.66,NORMAL,0,1,sem6
038710046731,038,NUEVO,PYMES,AFINFORMAL,2018-02-28,2018-02-28,60000.0,24,13963.03,NORMAL,1,1,sem4
038710046111,038,RECURRENTE,PYMES,AFFORMAL,2017-09-21,2018-02-22,25130.0,20,7866.14,NORMAL,0,1,sem4
038710045782,038,RECUPERADO,MICROEMPRESA,AFINFORMAL,2018-02-19,2018-02-19,3000.0,12,700.34,NORMAL,0,1,sem2
038710045857,038,RECURRENTE,PYMES,CTINFORMAL,2017-02-15,2018-02-19,20000.0,12,3796.86,NORMAL,0,1,sem2
038710045873,038,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-02-15,2018-02-19,10000.0,12,2042.12,NORMAL,0,0,sem2
038710045865,038,RECUPERADO,MICROEMPRESA,CTINFORMAL,2018-02-19,2018-02-19,2065.0,10,536.71,NORMAL,0,1,sem2
038710046012,038,RECUPERADO,PYMES,AFINFORMAL,2018-02-21,2018-02-21,30000.0,24,9082.07,NORMAL,0,1,sem4
038710045840,038,NUEVO,MICROEMPRESA,AFINFORMAL,2018-02-20,2018-02-20,5000.0,12,1228.74,NORMAL,0,1,sem2
038710045899,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-03-04,2018-02-19,12000.0,12,2460.75,NORMAL,0,0,sem2
038710045832,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-06-08,2018-02-19,4000.0,12,931.98,NORMAL,0,1,sem2
038710045907,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-03-16,2018-02-20,1200.0,12,391.01,NORMAL,0,1,sem2
038710045972,038,NUEVO,MICROEMPRESA,AFINFORMAL,2018-02-20,2018-02-20,5000.0,8,865.69,NORMAL,0,1,sem2
038710046020,038,RECUPERADO,MICROEMPRESA,CTINFORMAL,2018-02-21,2018-02-21,10000.0,12,2068.77,NORMAL,0,1,sem2
038710046004,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-08-10,2018-02-20,10000.0,24,4234.98,NORMAL,0,1,sem4
038710046244,038,RECURRENTE,PYMES,AFINFORMAL,2017-03-03,2018-02-23,45000.0,36,21241.57,NORMAL,0,1,sem6
038710045931,038,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-10-26,2018-02-20,6078.0,12,1345.72,NORMAL,0,1,sem2
038710045998,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-01-27,2018-02-20,5000.0,12,1132.84,NORMAL,0,1,sem2
038710045964,038,RECUPERADO,PYMES,AFINFORMAL,2017-01-25,2018-02-20,20000.0,24,8152.52,NORMAL,0,1,sem4
038710045980,038,RECUPERADO,MICROEMPRESA,CTINFORMAL,2018-02-20,2018-02-20,15000.0,18,4542.76,NORMAL,0,1,sem3
038710046467,038,NUEVO,MICROEMPRESA,AFINFORMAL,2018-02-23,2018-02-23,2000.0,12,592.99,NORMAL,0,1,sem2
038710046319,038,NUEVO,MICROEMPRESA,CTINFORMAL,2018-02-24,2018-02-24,5000.0,12,1190.6,NORMAL,0,1,sem2
038710046061,038,RECUPERADO,PYMES,CTFORMAL,2017-10-31,2018-02-22,5000.0,12,1007.11,NORMAL,0,1,sem2
038710046533,038,NUEVO,PYMES,AFFORMAL,2018-02-24,2018-02-24,5000.0,12,1406.2,VENCIDO,1,1,sem2
038710046103,038,RECURRENTE,PYMES,AFINFORMAL,2018-02-21,2018-02-21,11078.0,12,2449.74,NORMAL,0,1,sem2
038710046095,038,NUEVO,MICROEMPRESA,AFINFORMAL,2018-02-21,2018-02-21,2078.0,12,800.74,VENCIDO,1,1,sem2
038710046277,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2018-02-22,2018-02-22,3078.0,12,905.68,NORMAL,0,1,sem2
038710046160,038,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-04-27,2018-02-22,12000.0,18,4170.51,NORMAL,0,1,sem3
038710046194,038,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-04-18,2018-02-23,5117.0,18,1717.43,NORMAL,0,1,sem3
038710046210,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-02-13,2018-02-22,1000.0,12,247.23,NORMAL,0,1,sem2
038710046350,038,RECURRENTE,PYMES,AFFORMAL,2018-02-24,2018-02-24,90000.0,36,27795.73,NORMAL,0,1,sem6
038710046426,038,RECUPERADO,MICROEMPRESA,AFINFORMAL,2018-02-23,2018-02-23,3000.0,12,676.59,NORMAL,0,1,sem2
038710046434,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-03-30,2018-02-23,5000.0,12,1332.9,NORMAL,1,1,sem2
038710046186,038,RECURRENTE,PYMES,AFINFORMAL,2017-02-04,2018-02-22,20000.0,24,7253.58,NORMAL,0,1,sem4
038710046236,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-06-13,2018-02-22,5117.0,18,2052.06,VENCIDO,1,1,sem3
038710046228,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-02-03,2018-02-22,7500.0,12,1817.39,NORMAL,0,0,sem2
038710046368,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-08-29,2018-02-23,15000.0,15,3906.85,NORMAL,0,1,sem3
038710046293,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-07-10,2018-02-23,6078.0,12,1440.57,NORMAL,1,1,sem2
038710046962,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-08-21,2018-02-28,1500.0,12,490.12,NORMAL,0,1,sem2
038710046335,038,NUEVO,MICROEMPRESA,CTINFORMAL,2018-02-23,2018-02-23,3000.0,12,889.53,NORMAL,0,1,sem2
038710046376,038,RECURRENTE,PYMES,AFINFORMAL,2017-04-20,2018-02-23,5000.0,12,1253.11,NORMAL,0,1,sem2
038710046616,038,RECUPERADO,MICROEMPRESA,AFFORMAL,2018-02-26,2018-02-26,4000.0,12,1056.9,NORMAL,0,1,sem2
038710046418,038,RECUPERADO,PYMES,AFINFORMAL,2018-02-24,2018-02-24,20000.0,12,4716.51,NORMAL,1,1,sem2
038710046483,038,NUEVO,MICROEMPRESA,AFINFORMAL,2018-02-23,2018-02-23,5000.0,12,1212.25,NORMAL,0,1,sem2
038710046442,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-04-05,2018-02-23,10078.0,12,2120.4,NORMAL,0,1,sem2
038710046459,038,NUEVO,PYMES,AFFORMAL,2018-02-24,2018-02-24,60000.0,30,17559.94,NORMAL,0,1,sem5
038710046509,038,RECURRENTE,MICROEMPRESA,AFFORMAL,2017-06-03,2018-02-23,20000.0,24,6484.54,NORMAL,0,1,sem4
038710046590,038,RECUPERADO,MICROEMPRESA,AFFORMAL,2017-06-16,2018-02-26,15117.0,18,5455.73,NORMAL,1,1,sem3
038710046566,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2018-02-27,2018-02-27,4000.0,12,1038.58,NORMAL,0,1,sem2
038710046574,038,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-06-05,2018-02-28,13500.0,12,3916.62,VENCIDO+120DIAS,1,1,sem2
038710046608,038,RECUPERADO,PYMES,AFFORMAL,2018-02-26,2018-02-26,20000.0,12,4172.42,NORMAL,0,1,sem2
038710046525,038,NUEVO,PYMES,AFFORMAL,2018-02-24,2018-02-24,12117.0,18,4252.01,VENCIDO+120DIAS,1,1,sem3
038710046640,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-07-18,2018-02-26,6500.0,18,2538.6,NORMAL,0,1,sem3
038710046582,038,RECUPERADO,PYMES,AFINFORMAL,2018-02-26,2018-02-26,20000.0,12,4095.28,NORMAL,1,1,sem2
038710046657,038,NUEVO,PYMES,AFINFORMAL,2018-02-27,2018-02-27,50156.0,24,9087.29,NORMAL,0,1,sem4
038710046707,038,NUEVO,MICROEMPRESA,AFINFORMAL,2018-02-26,2018-02-26,2000.0,6,514.8,VENCIDO+120DIAS,1,1,sem1
038710046780,038,RECUPERADO,MICROEMPRESA,AFINFORMAL,2017-01-13,2018-02-27,1559.0,12,512.65,NORMAL,0,1,sem2
038710047143,038,NUEVO,MICROEMPRESA,CTINFORMAL,2018-02-28,2018-02-28,4000.0,12,1127.05,NORMAL,0,1,sem2
038710046723,038,RECUPERADO,MICROEMPRESA,CTFORMAL,2017-02-16,2018-02-28,2000.0,12,484.36,NORMAL,0,1,sem2
038710046624,038,RECUPERADO,PYMES,AFINFORMAL,2018-02-27,2018-02-27,35000.0,24,7920.5,NORMAL,0,1,sem4
038710046673,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-02-15,2018-02-26,10117.0,18,3111.72,NORMAL,0,1,sem3
038710046830,038,NUEVO,PYMES,AFINFORMAL,2018-02-27,2018-02-27,30000.0,36,10553.85,NORMAL,0,1,sem6
038710046814,038,NUEVO,MICROEMPRESA,AFINFORMAL,2018-02-27,2018-02-27,5000.0,12,1102.67,NORMAL,0,1,sem2
038710046897,038,RECURRENTE,PYMES,AFINFORMAL,2017-05-17,2018-02-27,25000.0,24,10703.11,NORMAL,0,1,sem4
038710046988,038,NUEVO,MICROEMPRESA,AFINFORMAL,2018-02-28,2018-02-28,5000.0,12,1060.87,NORMAL,0,1,sem2
038710046798,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-09-29,2018-05-15,1000.0,12,328.13,NORMAL,0,0,sem2
038710046764,038,RECURRENTE,PYMES,AFINFORMAL,2017-06-12,2018-02-27,60000.0,18,10457.89,NORMAL,0,1,sem3
038710046863,038,NUEVO,MICROEMPRESA,CTINFORMAL,2018-02-27,2018-02-27,4059.0,12,1008.16,NORMAL,0,1,sem2
038710046855,038,RECUPERADO,PYMES,AFINFORMAL,2018-02-27,2018-02-27,45000.0,24,9099.49,NORMAL,0,1,sem4
038710046954,038,NUEVO,MICROEMPRESA,CTINFORMAL,2018-02-27,2018-02-27,1039.0,6,241.5,NORMAL,1,1,sem1
038710046772,038,NUEVO,MICROEMPRESA,CTINFORMAL,2018-02-27,2018-02-27,5000.0,12,1253.31,NORMAL,0,1,sem2
038710046921,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-08-28,2018-02-27,10000.0,12,1756.71,NORMAL,0,1,sem2
038710046947,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-02-27,2018-02-27,10000.0,24,4284.19,NORMAL,0,1,sem4
038710047085,038,NUEVO,MICROEMPRESA,AFINFORMAL,2018-02-28,2018-02-28,5000.0,12,1134.12,NORMAL,0,1,sem2
038710047010,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-03-07,2018-02-28,17000.0,12,1564.93,NORMAL,0,1,sem2
038710046996,038,RECUPERADO,PYMES,CTINFORMAL,2018-02-28,2018-02-28,10078.0,12,2104.5,NORMAL,0,1,sem2
038710047002,038,RECUPERADO,MICROEMPRESA,AFINFORMAL,2017-01-13,2018-02-28,1039.0,6,183.77,NORMAL,1,1,sem1
038710047150,038,RECUPERADO,MICROEMPRESA,AFINFORMAL,2018-02-28,2018-02-28,2000.0,12,596.34,NORMAL,1,1,sem2
038710047192,038,NUEVO,MICROEMPRESA,AFINFORMAL,2018-02-28,2018-02-28,5000.0,12,1285.45,NORMAL,1,1,sem2
038710047069,038,NUEVO,MICROEMPRESA,CTINFORMAL,2018-02-28,2018-02-28,1052.0,8,232.35,NORMAL,0,1,sem2
038710047119,038,NUEVO,MICROEMPRESA,CTINFORMAL,2018-02-28,2018-02-28,5000.0,12,1252.33,NORMAL,0,1,sem2
038710047093,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-06-07,2018-02-28,10000.0,18,3165.9,NORMAL,0,1,sem3
038710047044,038,RECUPERADO,MICROEMPRESA,AFINFORMAL,2018-02-28,2018-02-28,1000.0,12,318.9,NORMAL,0,1,sem2
038710047184,038,RECUPERADO,MICROEMPRESA,AFFORMAL,2018-02-28,2018-02-28,2500.0,12,724.24,NORMAL,0,1,sem2
038710047168,038,RECUPERADO,MICROEMPRESA,AFFORMAL,2018-02-28,2018-02-28,2000.0,12,586.44,NORMAL,0,1,sem2
038710047101,038,RECUPERADO,PYMES,AFFORMAL,2018-02-28,2018-02-28,35000.0,24,11701.57,NORMAL,0,1,sem4
038710047200,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-03-23,2018-02-28,1500.0,12,564.03,NORMAL,1,1,sem2
038710047135,038,RECUPERADO,MICROEMPRESA,AFINFORMAL,2017-02-06,2018-02-28,5065.0,10,971.34,NORMAL,0,1,sem2
038710047218,038,RECUPERADO,MICROEMPRESA,AFINFORMAL,2018-02-28,2018-02-28,1000.0,8,219.7,NORMAL,0,1,sem2
038710047309,038,RECUPERADO,MICROEMPRESA,AFINFORMAL,2018-03-02,2018-03-02,2000.0,12,573.0,NORMAL,0,1,sem2
038710047242,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-09-30,2018-03-01,10000.0,12,1814.56,NORMAL,0,1,sem2
038710047275,038,RECUPERADO,MICROEMPRESA,AFINFORMAL,2017-10-06,2018-03-02,5080.0,8,850.99,NORMAL,0,1,sem2
038710047283,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-10-02,2018-03-02,2000.0,12,463.88,NORMAL,0,1,sem2
038710047366,038,RECUPERADO,MICROEMPRESA,AFINFORMAL,2017-01-19,2018-03-02,3120.0,12,887.58,NORMAL,0,1,sem2
038710047291,038,RECURRENTE,PYMES,AFINFORMAL,2018-03-02,2018-03-02,20000.0,18,4775.02,NORMAL,1,1,sem3
038710047663,038,NUEVO,MICROEMPRESA,AFINFORMAL,2018-03-06,2018-03-06,4000.0,12,1193.77,VENCIDO,1,1,sem2
038710047341,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-09-05,2018-03-02,3000.0,10,601.04,NORMAL,0,1,sem2
038710047382,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-11-06,2018-03-03,10000.0,24,4125.69,NORMAL,0,0,sem4
038710047432,038,RECUPERADO,MICROEMPRESA,AFINFORMAL,2018-03-05,2018-03-05,5000.0,12,1239.95,NORMAL,0,1,sem2
038710047374,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-07-24,2018-03-03,1500.0,12,499.9,NORMAL,0,1,sem2
038710047424,038,RECUPERADO,MICROEMPRESA,AFINFORMAL,2018-03-05,2018-03-05,5000.0,12,1226.17,NORMAL,0,1,sem2
038710047390,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-03-10,2018-03-03,3000.0,11,771.79,NORMAL,0,1,sem2
038710047515,038,NUEVO,MICROEMPRESA,AFINFORMAL,2018-03-06,2018-03-06,5000.0,12,1232.56,NORMAL,0,1,sem2
038710047507,038,RECURRENTE,MICROEMPRESA,AFFORMAL,2017-10-11,2018-03-05,5000.0,12,1090.8,NORMAL,0,1,sem2
038710051368,038,NUEVO,MICROEMPRESA,AFINFORMAL,2018-03-09,2018-03-09,43000.0,24,8888.84,NORMAL,0,1,sem4
038710047473,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-03-02,2018-03-05,1000.0,12,309.57,NORMAL,0,1,sem2
038710047440,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-02-04,2018-03-06,3000.0,10,713.47,NORMAL,0,0,sem2
038710047556,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-04-19,2018-03-05,15000.0,18,5248.37,NORMAL,0,1,sem3
038710047531,038,RECUPERADO,MICROEMPRESA,CTINFORMAL,2017-01-31,2018-03-05,10000.0,12,2104.98,NORMAL,0,1,sem2
038710053240,038,RECURRENTE,PYMES,AFINFORMAL,2017-07-12,2018-03-26,15180.0,18,2702.57,NORMAL,0,0,sem3
038710047614,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2018-03-06,2018-03-06,1000.0,8,248.77,VENCIDO,1,1,sem2
038710051210,038,RECUPERADO,PYMES,AFINFORMAL,2018-03-08,2018-03-08,7000.0,24,2876.19,NORMAL,0,1,sem4
038710047655,038,NUEVO,MICROEMPRESA,AFINFORMAL,2018-03-06,2018-03-06,2000.0,9,470.8,NORMAL,1,1,sem2
038710051228,038,RECUPERADO,MICROEMPRESA,CTINFORMAL,2017-04-12,2018-03-07,1120.0,12,368.3,NORMAL,0,1,sem2
038710047648,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-05-24,2018-03-07,5000.0,12,1110.12,NORMAL,0,1,sem2
038710047598,038,RECUPERADO,CONSUMO,CONSUMO,2017-07-26,2018-03-06,1000.0,12,355.93,NORMAL,0,1,sem2
038710051244,038,RECUPERADO,PYMES,AFFORMAL,2018-03-07,2018-03-07,26240.0,24,10134.83,NORMAL,0,1,sem4
038710047622,038,RECUPERADO,CONSUMO,CONSUMO,2018-03-06,2018-03-06,2000.0,12,598.66,NORMAL,0,1,sem2
038710051319,038,RECURRENTE,MICROEMPRESA,AFFORMAL,2017-05-23,2018-03-07,15000.0,18,4905.48,NORMAL,0,1,sem3
038710047630,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-05-30,2018-03-06,5000.0,12,1244.68,NORMAL,0,1,sem2
038710047689,038,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-02-06,2018-03-31,15000.0,18,4567.87,NORMAL,0,1,sem3
038710047762,038,RECURRENTE,PYMES,CTFORMAL,2017-05-09,2018-03-21,37000.0,18,9172.08,NORMAL,0,1,sem3
038710047838,038,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-03-17,2018-03-19,1000.0,6,155.13,NORMAL,0,1,sem1
038710047853,038,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-04-24,2018-06-25,9000.0,18,2724.38,NORMAL,0,0,sem3
038710047945,038,RECURRENTE,PYMES,AFINFORMAL,2017-02-03,2018-05-24,2000.0,12,554.09,NORMAL,0,0,sem2
038710047978,038,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-10-09,2018-03-09,3150.0,15,829.41,NORMAL,0,1,sem3
038710048018,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-02-11,2018-03-19,6000.0,12,1363.07,NORMAL,0,1,sem2
038710048059,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-08-04,2018-03-22,3000.0,6,375.02,NORMAL,0,1,sem1
038710048091,038,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-06-30,2018-03-19,17000.0,18,4614.48,NORMAL,0,1,sem3
038710048109,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-09-05,2018-03-28,3000.0,12,828.97,NORMAL,0,1,sem2
038710048174,038,RECUPERADO,MICROEMPRESA,CTINFORMAL,2018-03-28,2018-03-28,2000.0,12,571.36,NORMAL,0,1,sem2
038710048265,038,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-09-12,2018-03-28,17000.0,18,5250.09,NORMAL,0,1,sem3
038710048349,038,RECURRENTE,MICROEMPRESA,AFFORMAL,2017-01-19,2018-03-24,15000.0,12,3029.8,NORMAL,0,1,sem2
038710048372,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-04-12,2018-03-13,4000.0,12,1005.37,NORMAL,1,0,sem2
038710048422,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-08-11,2018-03-21,2000.0,12,567.14,NORMAL,0,1,sem2
038710048455,038,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-08-28,2018-03-31,3000.0,6,357.18,NORMAL,0,1,sem1
038710048489,038,RECURRENTE,MICROEMPRESA,AFFORMAL,2017-06-27,2018-03-28,8000.0,18,2468.19,NORMAL,0,0,sem3
038710048505,038,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-10-20,2018-03-08,6000.0,18,1817.62,NORMAL,0,1,sem3
038710048729,038,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-03-29,2018-03-12,3000.0,12,806.8,NORMAL,0,1,sem2
038710048927,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-10-09,2018-06-08,8000.0,12,1640.99,NORMAL,0,0,sem2
038710048950,038,RECURRENTE,PYMES,AFFORMAL,2017-07-22,2018-03-12,7000.0,12,1412.81,NORMAL,0,1,sem2
038710048992,038,RECURRENTE,PYMES,CTINFORMAL,2017-05-31,2018-03-13,30000.0,18,5821.45,NORMAL,0,0,sem3
038710049107,038,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-09-29,2018-03-16,4000.0,12,866.97,NORMAL,0,1,sem2
038710049271,038,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-04-28,2018-05-28,2000.0,8,377.54,NORMAL,0,0,sem2
